L,w,w_cubic,alpha,num_vert,num_hori,strain,stress
2.2,0.4,0.064,1.134464,2.0,2.0,0.6666666666666666,0.28967777
2.2,0.4,0.064,1.134464,2.0,2.0,0.7,0.31985202
2.2,0.4,0.064,1.134464,2.0,2.0,0.7333333333333333,0.35185748
2.2,0.4,0.064,1.134464,2.0,2.0,0.7666666666666666,0.38413206
2.2,0.4,0.064,1.134464,2.0,2.0,0.8,0.41581202
2.2,0.4,0.064,1.134464,2.0,2.0,0.8333333333333334,0.44696575
2.2,0.4,0.064,1.134464,2.0,2.0,0.8666666666666667,0.47830778
2.2,0.4,0.064,1.134464,2.0,2.0,0.9,0.5094681
2.2,0.4,0.064,1.134464,2.0,2.0,0.9333333333333333,0.5390481
2.2,0.4,0.064,1.134464,2.0,2.0,0.9666666666666667,0.5664429
2.2,0.4,0.064,1.134464,2.0,2.0,1.0,0.59220314
1.6,0.4,0.064,0.87266463,3.0,1.0,0.03333333333333333,0.035980497
1.6,0.4,0.064,0.87266463,3.0,1.0,0.06666666666666667,0.071107894
1.6,0.4,0.064,0.87266463,3.0,1.0,0.1,0.10504182
1.6,0.4,0.064,0.87266463,3.0,1.0,0.13333333333333333,0.13732255
1.6,0.4,0.064,0.87266463,3.0,1.0,0.16666666666666666,0.16753869
1.6,0.4,0.064,0.87266463,3.0,1.0,0.2,0.19544387
1.6,0.4,0.064,0.87266463,3.0,1.0,0.23333333333333334,0.22090478
1.6,0.4,0.064,0.87266463,3.0,1.0,0.26666666666666666,0.24390607
1.6,0.4,0.064,0.87266463,3.0,1.0,0.3,0.26451868
1.6,0.4,0.064,0.87266463,3.0,1.0,0.3333333333333333,0.28287363
1.6,0.4,0.064,0.87266463,3.0,1.0,0.36666666666666664,0.29914352
1.6,0.4,0.064,0.87266463,3.0,1.0,0.4,0.3135286
1.6,0.4,0.064,0.87266463,3.0,1.0,0.43333333333333335,0.32624584
1.6,0.4,0.064,0.87266463,3.0,1.0,0.4666666666666667,0.33752874
1.6,0.4,0.064,0.87266463,3.0,1.0,0.5,0.3476206
1.6,0.4,0.064,0.87266463,3.0,1.0,0.5333333333333333,0.3567766
1.6,0.4,0.064,0.87266463,3.0,1.0,0.5666666666666667,0.36525548
1.6,0.4,0.064,0.87266463,3.0,1.0,0.6,0.37331918
1.6,0.4,0.064,0.87266463,3.0,1.0,0.6333333333333333,0.38122922
1.6,0.4,0.064,0.87266463,3.0,1.0,0.6666666666666666,0.38924217
1.6,0.4,0.064,0.87266463,3.0,1.0,0.7,0.3976082
1.6,0.4,0.064,0.87266463,3.0,1.0,0.7333333333333333,0.40656394
1.6,0.4,0.064,0.87266463,3.0,1.0,0.7666666666666666,0.41632807
1.6,0.4,0.064,0.87266463,3.0,1.0,0.8,0.42708582
1.6,0.4,0.064,0.87266463,3.0,1.0,0.8333333333333334,0.4389724
1.6,0.4,0.064,0.87266463,3.0,1.0,0.8666666666666667,0.4520524
1.6,0.4,0.064,0.87266463,3.0,1.0,0.9,0.46629593
1.6,0.4,0.064,0.87266463,3.0,1.0,0.9333333333333333,0.48154545
1.6,0.4,0.064,0.87266463,3.0,1.0,0.9666666666666667,0.49756476
1.6,0.4,0.064,0.87266463,3.0,1.0,1.0,0.51416725
2.2,0.35,0.042875,1.0471976,3.0,1.0,0.03333333333333333,0.01990204
2.2,0.35,0.042875,1.0471976,3.0,1.0,0.06666666666666667,0.03809523
2.2,0.35,0.042875,1.0471976,3.0,1.0,0.1,0.05352467
2.2,0.35,0.042875,1.0471976,3.0,1.0,0.13333333333333333,0.0656947
2.2,0.35,0.042875,1.0471976,3.0,1.0,0.16666666666666666,0.07464643
2.2,0.35,0.042875,1.0471976,3.0,1.0,0.2,0.080767766
2.2,0.35,0.042875,1.0471976,3.0,1.0,0.23333333333333334,0.08461119
2.2,0.35,0.042875,1.0471976,3.0,1.0,0.26666666666666666,0.08679003
2.2,0.35,0.042875,1.0471976,3.0,1.0,0.3,0.0879415
2.2,0.35,0.042875,1.0471976,3.0,1.0,0.3333333333333333,0.08871797
2.2,0.35,0.042875,1.0471976,3.0,1.0,0.36666666666666664,0.08978544
2.2,0.35,0.042875,1.0471976,3.0,1.0,0.4,0.09181855
2.2,0.35,0.042875,1.0471976,3.0,1.0,0.43333333333333335,0.09548778
2.2,0.35,0.042875,1.0471976,3.0,1.0,0.4666666666666667,0.10143908
2.2,0.35,0.042875,1.0471976,3.0,1.0,0.5,0.11027179
2.2,0.35,0.042875,1.0471976,3.0,1.0,0.5333333333333333,0.122508325
2.2,0.35,0.042875,1.0471976,3.0,1.0,0.5666666666666667,0.13854633
2.2,0.35,0.042875,1.0471976,3.0,1.0,0.6,0.15859132
2.2,0.35,0.042875,1.0471976,3.0,1.0,0.6333333333333333,0.18261154
2.2,0.35,0.042875,1.0471976,3.0,1.0,0.6666666666666666,0.21031938
2.2,0.35,0.042875,1.0471976,3.0,1.0,0.7,0.24117428
2.2,0.35,0.042875,1.0471976,3.0,1.0,0.7333333333333333,0.2744143
2.2,0.35,0.042875,1.0471976,3.0,1.0,0.7666666666666666,0.3091398
2.2,0.35,0.042875,1.0471976,3.0,1.0,0.8,0.34445056
2.2,0.35,0.042875,1.0471976,3.0,1.0,0.8333333333333334,0.37953925
2.2,0.35,0.042875,1.0471976,3.0,1.0,0.8666666666666667,0.41375157
2.2,0.35,0.042875,1.0471976,3.0,1.0,0.9,0.44662455
2.2,0.35,0.042875,1.0471976,3.0,1.0,0.9333333333333333,0.4779598
2.2,0.35,0.042875,1.0471976,3.0,1.0,0.9666666666666667,0.50790143
2.2,0.35,0.042875,1.0471976,3.0,1.0,1.0,0.53694516
1.6,0.3,0.027,0.7853982,2.0,3.0,0.03333333333333333,0.020005396
1.6,0.3,0.027,0.7853982,2.0,3.0,0.06666666666666667,0.039374493
1.6,0.3,0.027,0.7853982,2.0,3.0,0.1,0.057303037
1.6,0.3,0.027,0.7853982,2.0,3.0,0.13333333333333333,0.07341214
1.6,0.3,0.027,0.7853982,2.0,3.0,0.16666666666666666,0.08772266
1.6,0.3,0.027,0.7853982,2.0,3.0,0.2,0.100403786
1.6,0.3,0.027,0.7853982,2.0,3.0,0.23333333333333334,0.11162458
1.6,0.3,0.027,0.7853982,2.0,3.0,0.26666666666666666,0.12141374
1.6,0.3,0.027,0.7853982,2.0,3.0,0.3,0.12981828
1.6,0.3,0.027,0.7853982,2.0,3.0,0.3333333333333333,0.13698623
1.6,0.3,0.027,0.7853982,2.0,3.0,0.36666666666666664,0.1430222
1.6,0.3,0.027,0.7853982,2.0,3.0,0.4,0.14807506
1.6,0.3,0.027,0.7853982,2.0,3.0,0.43333333333333335,0.15235212
1.6,0.3,0.027,0.7853982,2.0,3.0,0.4666666666666667,0.1559931
1.6,0.3,0.027,0.7853982,2.0,3.0,0.5,0.15909983
1.6,0.3,0.027,0.7853982,2.0,3.0,0.5333333333333333,0.16180207
1.6,0.3,0.027,0.7853982,2.0,3.0,0.5666666666666667,0.16425398
1.6,0.3,0.027,0.7853982,2.0,3.0,0.6,0.16663319
1.6,0.3,0.027,0.7853982,2.0,3.0,0.6333333333333333,0.16897269
1.6,0.3,0.027,0.7853982,2.0,3.0,0.6666666666666666,0.17085342
1.6,0.3,0.027,0.7853982,2.0,3.0,0.7,0.1722662
1.6,0.3,0.027,0.7853982,2.0,3.0,0.7333333333333333,0.17469831
1.6,0.3,0.027,0.7853982,2.0,3.0,0.7666666666666666,0.17906529
1.6,0.3,0.027,0.7853982,2.0,3.0,0.8,0.18507811
1.6,0.3,0.027,0.7853982,2.0,3.0,0.8333333333333334,0.19237171
1.6,0.3,0.027,0.7853982,2.0,3.0,0.8666666666666667,0.20067176
1.6,0.3,0.027,0.7853982,2.0,3.0,0.9,0.21024913
1.6,0.3,0.027,0.7853982,2.0,3.0,0.9333333333333333,0.22145306
1.6,0.3,0.027,0.7853982,2.0,3.0,0.9666666666666667,0.23460086
1.6,0.3,0.027,0.7853982,2.0,3.0,1.0,0.24938685
1.6,0.5,0.125,0.87266463,1.0,1.0,0.03333333333333333,0.026333194
1.6,0.5,0.125,0.87266463,1.0,1.0,0.06666666666666667,0.05246543
1.6,0.5,0.125,0.87266463,1.0,1.0,0.1,0.0783132
1.6,0.5,0.125,0.87266463,1.0,1.0,0.13333333333333333,0.103752375
1.6,0.5,0.125,0.87266463,1.0,1.0,0.16666666666666666,0.12867336
1.6,0.5,0.125,0.87266463,1.0,1.0,0.2,0.15299259
1.6,0.5,0.125,0.87266463,1.0,1.0,0.23333333333333334,0.17665777
1.6,0.5,0.125,0.87266463,1.0,1.0,0.26666666666666666,0.19964229
1.6,0.5,0.125,0.87266463,1.0,1.0,0.3,0.22194661
1.6,0.5,0.125,0.87266463,1.0,1.0,0.3333333333333333,0.24358505
1.6,0.5,0.125,0.87266463,1.0,1.0,0.36666666666666664,0.26458654
1.6,0.5,0.125,0.87266463,1.0,1.0,0.4,0.28498358
1.6,0.5,0.125,0.87266463,1.0,1.0,0.43333333333333335,0.30481073
1.6,0.5,0.125,0.87266463,1.0,1.0,0.4666666666666667,0.32410067
1.6,0.5,0.125,0.87266463,1.0,1.0,0.5,0.34289017
1.6,0.5,0.125,0.87266463,1.0,1.0,0.5333333333333333,0.36121884
1.6,0.5,0.125,0.87266463,1.0,1.0,0.5666666666666667,0.37912974
1.6,0.5,0.125,0.87266463,1.0,1.0,0.6,0.39667243
1.6,0.5,0.125,0.87266463,1.0,1.0,0.6333333333333333,0.41390252
1.6,0.5,0.125,0.87266463,1.0,1.0,0.6666666666666666,0.43087596
1.6,0.5,0.125,0.87266463,1.0,1.0,0.7,0.4476502
1.6,0.5,0.125,0.87266463,1.0,1.0,0.7333333333333333,0.46428192
1.6,0.5,0.125,0.87266463,1.0,1.0,0.7666666666666666,0.4808244
1.6,0.5,0.125,0.87266463,1.0,1.0,0.8,0.49732608
1.6,0.5,0.125,0.87266463,1.0,1.0,0.8333333333333334,0.51382625
1.6,0.5,0.125,0.87266463,1.0,1.0,0.8666666666666667,0.53035337
1.6,0.5,0.125,0.87266463,1.0,1.0,0.9,0.54692495
1.6,0.5,0.125,0.87266463,1.0,1.0,0.9333333333333333,0.5635435
1.6,0.5,0.125,0.87266463,1.0,1.0,0.9666666666666667,0.58020073
1.6,0.5,0.125,0.87266463,1.0,1.0,1.0,0.59689075
1.8,0.45,0.091125,1.2217305,1.0,4.0,0.03333333333333333,0.016559048
1.8,0.45,0.091125,1.2217305,1.0,4.0,0.06666666666666667,0.03351788
1.8,0.45,0.091125,1.2217305,1.0,4.0,0.1,0.049856637
1.8,0.45,0.091125,1.2217305,1.0,4.0,0.13333333333333333,0.06631499
1.8,0.45,0.091125,1.2217305,1.0,4.0,0.16666666666666666,0.08295069
1.8,0.45,0.091125,1.2217305,1.0,4.0,0.2,0.10001026
1.8,0.45,0.091125,1.2217305,1.0,4.0,0.23333333333333334,0.1174636
1.8,0.45,0.091125,1.2217305,1.0,4.0,0.26666666666666666,0.1349532
1.8,0.45,0.091125,1.2217305,1.0,4.0,0.3,0.15229207
1.8,0.45,0.091125,1.2217305,1.0,4.0,0.3333333333333333,0.16978924
1.8,0.45,0.091125,1.2217305,1.0,4.0,0.36666666666666664,0.18754302
1.8,0.45,0.091125,1.2217305,1.0,4.0,0.4,0.20567513
1.8,0.45,0.091125,1.2217305,1.0,4.0,0.43333333333333335,0.22428218
1.8,0.45,0.091125,1.2217305,1.0,4.0,0.4666666666666667,0.24300018
1.8,0.45,0.091125,1.2217305,1.0,4.0,0.5,0.2617895
1.8,0.45,0.091125,1.2217305,1.0,4.0,0.5333333333333333,0.28074908
1.8,0.45,0.091125,1.2217305,1.0,4.0,0.5666666666666667,0.2999223
1.8,0.45,0.091125,1.2217305,1.0,4.0,0.6,0.31923395
1.8,0.45,0.091125,1.2217305,1.0,4.0,0.6333333333333333,0.33865076
1.8,0.45,0.091125,1.2217305,1.0,4.0,0.6666666666666666,0.3585815
1.8,0.45,0.091125,1.2217305,1.0,4.0,0.7,0.38004532
1.8,0.45,0.091125,1.2217305,1.0,4.0,0.7333333333333333,0.40248418
1.8,0.45,0.091125,1.2217305,1.0,4.0,0.7666666666666666,0.4252502
1.8,0.45,0.091125,1.2217305,1.0,4.0,0.8,0.44811663
1.8,0.45,0.091125,1.2217305,1.0,4.0,0.8333333333333334,0.4711037
1.8,0.45,0.091125,1.2217305,1.0,4.0,0.8666666666666667,0.49427682
1.8,0.45,0.091125,1.2217305,1.0,4.0,0.9,0.5177354
1.8,0.45,0.091125,1.2217305,1.0,4.0,0.9333333333333333,0.5412985
1.8,0.45,0.091125,1.2217305,1.0,4.0,0.9666666666666667,0.56464547
1.8,0.45,0.091125,1.2217305,1.0,4.0,1.0,0.58778286
2.2,0.45,0.091125,1.134464,4.0,1.0,0.03333333333333333,0.02691961
2.2,0.45,0.091125,1.134464,4.0,1.0,0.06666666666666667,0.05225733
2.2,0.45,0.091125,1.134464,4.0,1.0,0.1,0.07497491
2.2,0.45,0.091125,1.134464,4.0,1.0,0.13333333333333333,0.09448758
2.2,0.45,0.091125,1.134464,4.0,1.0,0.16666666666666666,0.11069899
2.2,0.45,0.091125,1.134464,4.0,1.0,0.2,0.12390154
2.2,0.45,0.091125,1.134464,4.0,1.0,0.23333333333333334,0.13464119
2.2,0.45,0.091125,1.134464,4.0,1.0,0.26666666666666666,0.14359038
2.2,0.45,0.091125,1.134464,4.0,1.0,0.3,0.15147965
2.2,0.45,0.091125,1.134464,4.0,1.0,0.3333333333333333,0.15907125
2.2,0.45,0.091125,1.134464,4.0,1.0,0.36666666666666664,0.16714548
2.2,0.45,0.091125,1.134464,4.0,1.0,0.4,0.17647488
2.2,0.45,0.091125,1.134464,4.0,1.0,0.43333333333333335,0.18778601
2.2,0.45,0.091125,1.134464,4.0,1.0,0.4666666666666667,0.20172648
2.2,0.45,0.091125,1.134464,4.0,1.0,0.5,0.21882991
2.2,0.45,0.091125,1.134464,4.0,1.0,0.5333333333333333,0.23947518
2.2,0.45,0.091125,1.134464,4.0,1.0,0.5666666666666667,0.26382557
2.2,0.45,0.091125,1.134464,4.0,1.0,0.6,0.29176885
2.2,0.45,0.091125,1.134464,4.0,1.0,0.6333333333333333,0.32289517
2.2,0.45,0.091125,1.134464,4.0,1.0,0.6666666666666666,0.35655823
2.2,0.45,0.091125,1.134464,4.0,1.0,0.7,0.39199364
2.2,0.45,0.091125,1.134464,4.0,1.0,0.7333333333333333,0.42844513
2.2,0.45,0.091125,1.134464,4.0,1.0,0.7666666666666666,0.46522927
2.2,0.45,0.091125,1.134464,4.0,1.0,0.8,0.50175583
2.2,0.45,0.091125,1.134464,4.0,1.0,0.8333333333333334,0.5375138
2.2,0.45,0.091125,1.134464,4.0,1.0,0.8666666666666667,0.57208514
2.2,0.45,0.091125,1.134464,4.0,1.0,0.9,0.6051811
2.2,0.45,0.091125,1.134464,4.0,1.0,0.9333333333333333,0.63672674
2.2,0.45,0.091125,1.134464,4.0,1.0,0.9666666666666667,0.66694635
2.2,0.45,0.091125,1.134464,4.0,1.0,1.0,0.6963521
2.2,0.3,0.027,1.2217305,3.0,4.0,0.03333333333333333,0.009166942
2.2,0.3,0.027,1.2217305,3.0,4.0,0.06666666666666667,0.01674394
2.2,0.3,0.027,1.2217305,3.0,4.0,0.1,0.022830293
2.2,0.3,0.027,1.2217305,3.0,4.0,0.13333333333333333,0.027939757
2.2,0.3,0.027,1.2217305,3.0,4.0,0.16666666666666666,0.03241188
2.2,0.3,0.027,1.2217305,3.0,4.0,0.2,0.036451153
2.2,0.3,0.027,1.2217305,3.0,4.0,0.23333333333333334,0.040841192
2.2,0.3,0.027,1.2217305,3.0,4.0,0.26666666666666666,0.045808524
2.2,0.3,0.027,1.2217305,3.0,4.0,0.3,0.051769525
2.2,0.3,0.027,1.2217305,3.0,4.0,0.3333333333333333,0.059106763
2.2,0.3,0.027,1.2217305,3.0,4.0,0.36666666666666664,0.068667956
2.2,0.3,0.027,1.2217305,3.0,4.0,0.4,0.08028292
2.2,0.3,0.027,1.2217305,3.0,4.0,0.43333333333333335,0.0940783
2.2,0.3,0.027,1.2217305,3.0,4.0,0.4666666666666667,0.11019517
2.2,0.3,0.027,1.2217305,3.0,4.0,0.5,0.12869915
2.2,0.3,0.027,1.2217305,3.0,4.0,0.5333333333333333,0.14995655
2.2,0.3,0.027,1.2217305,3.0,4.0,0.5666666666666667,0.17502725
2.2,0.3,0.027,1.2217305,3.0,4.0,0.6,0.20229127
2.2,0.3,0.027,1.2217305,3.0,4.0,0.6333333333333333,0.23077436
2.2,0.3,0.027,1.2217305,3.0,4.0,0.6666666666666666,0.25999883
2.2,0.3,0.027,1.2217305,3.0,4.0,0.7,0.28927207
2.2,0.3,0.027,1.2217305,3.0,4.0,0.7333333333333333,0.31772894
2.2,0.3,0.027,1.2217305,3.0,4.0,0.7666666666666666,0.34464577
2.2,0.3,0.027,1.2217305,3.0,4.0,0.8,0.36961687
2.2,0.3,0.027,1.2217305,3.0,4.0,0.8333333333333334,0.39325482
2.2,0.3,0.027,1.2217305,3.0,4.0,0.8666666666666667,0.41919252
2.2,0.3,0.027,1.2217305,3.0,4.0,0.9,0.4450632
2.2,0.3,0.027,1.2217305,3.0,4.0,0.9333333333333333,0.46838447
2.2,0.3,0.027,1.2217305,3.0,4.0,0.9666666666666667,0.48948443
2.2,0.3,0.027,1.2217305,3.0,4.0,1.0,0.5084531
2.0,0.5,0.125,1.0471976,3.0,2.0,0.03333333333333333,0.032446846
2.0,0.5,0.125,1.0471976,3.0,2.0,0.06666666666666667,0.063989595
2.0,0.5,0.125,1.0471976,3.0,2.0,0.1,0.093725406
2.0,0.5,0.125,1.0471976,3.0,2.0,0.13333333333333333,0.12113886
2.0,0.5,0.125,1.0471976,3.0,2.0,0.16666666666666666,0.14607418
2.0,0.5,0.125,1.0471976,3.0,2.0,0.2,0.16858174
2.0,0.5,0.125,1.0471976,3.0,2.0,0.23333333333333334,0.1888538
2.0,0.5,0.125,1.0471976,3.0,2.0,0.26666666666666666,0.20711297
2.0,0.5,0.125,1.0471976,3.0,2.0,0.3,0.22355375
2.0,0.5,0.125,1.0471976,3.0,2.0,0.3333333333333333,0.23844284
2.0,0.5,0.125,1.0471976,3.0,2.0,0.36666666666666664,0.25212747
2.0,0.5,0.125,1.0471976,3.0,2.0,0.4,0.2648903
2.0,0.5,0.125,1.0471976,3.0,2.0,0.43333333333333335,0.2770625
2.0,0.5,0.125,1.0471976,3.0,2.0,0.4666666666666667,0.2890485
2.0,0.5,0.125,1.0471976,3.0,2.0,0.5,0.30120295
2.0,0.5,0.125,1.0471976,3.0,2.0,0.5333333333333333,0.31389716
2.0,0.5,0.125,1.0471976,3.0,2.0,0.5666666666666667,0.32746077
2.0,0.5,0.125,1.0471976,3.0,2.0,0.6,0.34216195
2.0,0.5,0.125,1.0471976,3.0,2.0,0.6333333333333333,0.35839805
2.0,0.5,0.125,1.0471976,3.0,2.0,0.6666666666666666,0.37654653
2.0,0.5,0.125,1.0471976,3.0,2.0,0.7,0.39655203
2.0,0.5,0.125,1.0471976,3.0,2.0,0.7333333333333333,0.41805524
2.0,0.5,0.125,1.0471976,3.0,2.0,0.7666666666666666,0.44095802
2.0,0.5,0.125,1.0471976,3.0,2.0,0.8,0.46572655
2.0,0.5,0.125,1.0471976,3.0,2.0,0.8333333333333334,0.4927625
2.0,0.5,0.125,1.0471976,3.0,2.0,0.8666666666666667,0.5215106
2.0,0.5,0.125,1.0471976,3.0,2.0,0.9,0.5509892
2.0,0.5,0.125,1.0471976,3.0,2.0,0.9333333333333333,0.5806074
2.0,0.5,0.125,1.0471976,3.0,2.0,0.9666666666666667,0.6100998
2.0,0.5,0.125,1.0471976,3.0,2.0,1.0,0.63939416
2.0,0.45,0.091125,1.0471976,4.0,1.0,0.03333333333333333,0.034326162
2.0,0.45,0.091125,1.0471976,4.0,1.0,0.06666666666666667,0.067147955
2.0,0.45,0.091125,1.0471976,4.0,1.0,0.1,0.097405925
2.0,0.45,0.091125,1.0471976,4.0,1.0,0.13333333333333333,0.12434025
2.0,0.45,0.091125,1.0471976,4.0,1.0,0.16666666666666666,0.147585
2.0,0.45,0.091125,1.0471976,4.0,1.0,0.2,0.16712673
2.0,0.45,0.091125,1.0471976,4.0,1.0,0.23333333333333334,0.18320024
2.0,0.45,0.091125,1.0471976,4.0,1.0,0.26666666666666666,0.196206
2.0,0.45,0.091125,1.0471976,4.0,1.0,0.3,0.20664681
2.0,0.45,0.091125,1.0471976,4.0,1.0,0.3333333333333333,0.21509326
2.0,0.45,0.091125,1.0471976,4.0,1.0,0.36666666666666664,0.22215898
2.0,0.45,0.091125,1.0471976,4.0,1.0,0.4,0.2284821
2.0,0.45,0.091125,1.0471976,4.0,1.0,0.43333333333333335,0.23471129
2.0,0.45,0.091125,1.0471976,4.0,1.0,0.4666666666666667,0.2414947
2.0,0.45,0.091125,1.0471976,4.0,1.0,0.5,0.24946867
2.0,0.45,0.091125,1.0471976,4.0,1.0,0.5333333333333333,0.25924158
2.0,0.45,0.091125,1.0471976,4.0,1.0,0.5666666666666667,0.27137238
2.0,0.45,0.091125,1.0471976,4.0,1.0,0.6,0.28633705
2.0,0.45,0.091125,1.0471976,4.0,1.0,0.6333333333333333,0.3044877
2.0,0.45,0.091125,1.0471976,4.0,1.0,0.6666666666666666,0.32600576
2.0,0.45,0.091125,1.0471976,4.0,1.0,0.7,0.35086742
2.0,0.45,0.091125,1.0471976,4.0,1.0,0.7333333333333333,0.37883982
2.0,0.45,0.091125,1.0471976,4.0,1.0,0.7666666666666666,0.40950403
2.0,0.45,0.091125,1.0471976,4.0,1.0,0.8,0.44230896
2.0,0.45,0.091125,1.0471976,4.0,1.0,0.8333333333333334,0.47663578
2.0,0.45,0.091125,1.0471976,4.0,1.0,0.8666666666666667,0.51186806
2.0,0.45,0.091125,1.0471976,4.0,1.0,0.9,0.5474603
2.0,0.45,0.091125,1.0471976,4.0,1.0,0.9333333333333333,0.58301586
2.0,0.45,0.091125,1.0471976,4.0,1.0,0.9666666666666667,0.6183414
2.0,0.45,0.091125,1.0471976,4.0,1.0,1.0,0.6534524
2.0,0.4,0.064,0.87266463,3.0,4.0,0.03333333333333333,0.028581725
2.0,0.4,0.064,0.87266463,3.0,4.0,0.06666666666666667,0.055402033
2.0,0.4,0.064,0.87266463,3.0,4.0,0.1,0.07892587
2.0,0.4,0.064,0.87266463,3.0,4.0,0.13333333333333333,0.09960845
2.0,0.4,0.064,0.87266463,3.0,4.0,0.16666666666666666,0.1174399
2.0,0.4,0.064,0.87266463,3.0,4.0,0.2,0.13214926
2.0,0.4,0.064,0.87266463,3.0,4.0,0.23333333333333334,0.14397733
2.0,0.4,0.064,0.87266463,3.0,4.0,0.26666666666666666,0.15324543
2.0,0.4,0.064,0.87266463,3.0,4.0,0.3,0.16027468
2.0,0.4,0.064,0.87266463,3.0,4.0,0.3333333333333333,0.16519853
2.0,0.4,0.064,0.87266463,3.0,4.0,0.36666666666666664,0.16860485
2.0,0.4,0.064,0.87266463,3.0,4.0,0.4,0.1708413
2.0,0.4,0.064,0.87266463,3.0,4.0,0.43333333333333335,0.17226894
2.0,0.4,0.064,0.87266463,3.0,4.0,0.4666666666666667,0.1731225
2.0,0.4,0.064,0.87266463,3.0,4.0,0.5,0.17348357
2.0,0.4,0.064,0.87266463,3.0,4.0,0.5333333333333333,0.17373376
2.0,0.4,0.064,0.87266463,3.0,4.0,0.5666666666666667,0.17486866
2.0,0.4,0.064,0.87266463,3.0,4.0,0.6,0.17741299
2.0,0.4,0.064,0.87266463,3.0,4.0,0.6333333333333333,0.18117619
2.0,0.4,0.064,0.87266463,3.0,4.0,0.6666666666666666,0.18675287
2.0,0.4,0.064,0.87266463,3.0,4.0,0.7,0.19416137
2.0,0.4,0.064,0.87266463,3.0,4.0,0.7333333333333333,0.20304735
2.0,0.4,0.064,0.87266463,3.0,4.0,0.7666666666666666,0.21379046
2.0,0.4,0.064,0.87266463,3.0,4.0,0.8,0.22769725
2.0,0.4,0.064,0.87266463,3.0,4.0,0.8333333333333334,0.24375843
2.0,0.4,0.064,0.87266463,3.0,4.0,0.8666666666666667,0.26286572
2.0,0.4,0.064,0.87266463,3.0,4.0,0.9,0.28350347
2.0,0.4,0.064,0.87266463,3.0,4.0,0.9333333333333333,0.30733573
2.0,0.4,0.064,0.87266463,3.0,4.0,0.9666666666666667,0.335945
2.0,0.4,0.064,0.87266463,3.0,4.0,1.0,0.36643547
1.6,0.4,0.064,0.9599311,4.0,1.0,0.03333333333333333,0.038422514
1.6,0.4,0.064,0.9599311,4.0,1.0,0.06666666666666667,0.07584901
1.6,0.4,0.064,0.9599311,4.0,1.0,0.1,0.11189343
1.6,0.4,0.064,0.9599311,4.0,1.0,0.13333333333333333,0.1460279
1.6,0.4,0.064,0.9599311,4.0,1.0,0.16666666666666666,0.17780107
1.6,0.4,0.064,0.9599311,4.0,1.0,0.2,0.20693254
1.6,0.4,0.064,0.9599311,4.0,1.0,0.23333333333333334,0.23328927
1.6,0.4,0.064,0.9599311,4.0,1.0,0.26666666666666666,0.2568524
1.6,0.4,0.064,0.9599311,4.0,1.0,0.3,0.27770624
1.6,0.4,0.064,0.9599311,4.0,1.0,0.3333333333333333,0.29601365
1.6,0.4,0.064,0.9599311,4.0,1.0,0.36666666666666664,0.31199303
1.6,0.4,0.064,0.9599311,4.0,1.0,0.4,0.32591307
1.6,0.4,0.064,0.9599311,4.0,1.0,0.43333333333333335,0.33807406
1.6,0.4,0.064,0.9599311,4.0,1.0,0.4666666666666667,0.34880725
1.6,0.4,0.064,0.9599311,4.0,1.0,0.5,0.3584624
1.6,0.4,0.064,0.9599311,4.0,1.0,0.5333333333333333,0.36740094
1.6,0.4,0.064,0.9599311,4.0,1.0,0.5666666666666667,0.37598827
1.6,0.4,0.064,0.9599311,4.0,1.0,0.6,0.38458735
1.6,0.4,0.064,0.9599311,4.0,1.0,0.6333333333333333,0.39355114
1.6,0.4,0.064,0.9599311,4.0,1.0,0.6666666666666666,0.4032138
1.6,0.4,0.064,0.9599311,4.0,1.0,0.7,0.41388443
1.6,0.4,0.064,0.9599311,4.0,1.0,0.7333333333333333,0.42583194
1.6,0.4,0.064,0.9599311,4.0,1.0,0.7666666666666666,0.43927866
1.6,0.4,0.064,0.9599311,4.0,1.0,0.8,0.45438102
1.6,0.4,0.064,0.9599311,4.0,1.0,0.8333333333333334,0.47121567
1.6,0.4,0.064,0.9599311,4.0,1.0,0.8666666666666667,0.4897623
1.6,0.4,0.064,0.9599311,4.0,1.0,0.9,0.5098877
1.6,0.4,0.064,0.9599311,4.0,1.0,0.9333333333333333,0.5313214
1.6,0.4,0.064,0.9599311,4.0,1.0,0.9666666666666667,0.5537221
1.6,0.4,0.064,0.9599311,4.0,1.0,1.0,0.5768307
2.2,0.45,0.091125,1.134464,3.0,4.0,0.03333333333333333,0.019618033
2.2,0.45,0.091125,1.134464,3.0,4.0,0.06666666666666667,0.03784122
2.2,0.45,0.091125,1.134464,3.0,4.0,0.1,0.05441072
2.2,0.45,0.091125,1.134464,3.0,4.0,0.13333333333333333,0.06912232
2.2,0.45,0.091125,1.134464,3.0,4.0,0.16666666666666666,0.08288073
2.2,0.45,0.091125,1.134464,3.0,4.0,0.2,0.095370024
2.2,0.45,0.091125,1.134464,3.0,4.0,0.23333333333333334,0.10664063
2.2,0.45,0.091125,1.134464,3.0,4.0,0.26666666666666666,0.11732024
2.2,0.45,0.091125,1.134464,3.0,4.0,0.3,0.1273944
2.2,0.45,0.091125,1.134464,3.0,4.0,0.3333333333333333,0.13756068
2.2,0.45,0.091125,1.134464,3.0,4.0,0.36666666666666664,0.14837015
2.2,0.45,0.091125,1.134464,3.0,4.0,0.4,0.1596483
